year,month,day,hour,minute,lat,lon,intensity,size,distance,Storm_NosyBe_1h,Storm_NosyBe_3h
2012,2,15,13,45,-14.6878,48.7767,185,6201,45,0,0
2012,2,15,14,0,-14.0932,49.0851,160,117,26.93,0,0
2012,2,15,14,15,-14.0248,48.8471,151,5652,23.77,0,0
2012,2,15,14,30,-13.9584,48.6645,139,180,21.21,0,0
2012,2,15,14,45,-14.3095,49.22,207,414,33.84,0,0
2012,2,15,15,0,-14.2138,49.0764,215,2943,30.36,0,0
2012,2,15,15,15,-14.1147,48.827,194,432,26.48,0,0
2012,2,15,15,30,-14.0805,48.7086,141,3879,25.18,0,0
2012,2,15,16,30,-14.859,48.4722,156,5337,51.48,0,0
2012,2,15,16,45,-14.7631,48.3309,121,423,48.84,0,0
2012,2,16,11,0,-12.5583,49.08,157,135,32.8,0,0
2012,2,16,11,15,-12.5567,49.0264,182,1224,32.2,0,0
2012,2,16,11,30,-12.5534,48.9193,168,162,31.06,0,0
2012,2,16,11,45,-12.5216,48.8565,167,1197,31.38,0,0
2012,2,16,12,0,-13.2243,49.2531,252,333,19.42,0,0
2012,2,16,12,15,-13.1617,49.1775,279,621,18.97,0,0
2012,2,16,12,30,-13.0992,49.1025,272,792,18.79,0,0
2012,2,16,12,45,-13.0655,48.985,244,801,17.49,0,0
2012,2,16,13,0,-13.0318,48.8677,228,702,16.4,0,0
2012,2,16,13,15,-12.9981,48.7508,232,1422,15.56,0,0
2012,2,16,13,30,-12.9342,48.6242,206,1620,15.81,0,0
2012,2,16,13,45,-12.9007,48.5084,160,1638,15.65,0,0
2012,2,16,14,0,-13.6333,48.8649,127,3330,13.45,0,0
2012,2,16,14,15,-13.5706,48.7898,176,198,11.31,0,0
2012,2,16,14,30,-13.5689,48.7364,277,4014,10.63,0,0
2012,2,16,14,45,-13.5367,48.6724,267,4104,9.22,0,0
2012,2,16,15,0,-13.4724,48.5451,242,3897,6.4,0,0
2012,2,16,15,15,-13.4386,48.4286,228,3456,4.47,0,0
2012,2,16,15,30,-13.4352,48.3232,166,3006,4,0,0
2012,2,16,15,45,-13.4319,48.2179,126,1899,4.47,0,0
2012,2,16,16,0,-12.9391,48.7834,315,1143,17.69,0,0
2012,2,16,16,15,-12.9055,48.6669,334,1530,17.2,0,0
2012,2,16,16,30,-12.9023,48.5613,274,1818,16.12,0,0
2012,2,16,16,45,-12.899,48.4556,238,1485,15.23,0,0
2012,2,16,17,0,-12.8368,48.3831,214,1188,16.76,0,0
2012,2,16,17,15,-12.832,48.2257,197,936,16.12,0,0
2012,2,16,17,30,-12.7986,48.1114,170,1116,17,0,0
2012,2,16,17,45,-12.7938,47.9552,140,2592,17.26,0,0
2012,2,16,18,15,-12.9882,48.4328,148,1044,12.08,0,0
2012,2,16,18,30,-12.9867,48.3808,162,261,11.7,0,0
2012,2,16,18,45,-12.9531,48.265,134,261,12.17,0,0
2012,2,16,19,0,-12.8893,48.1408,111,324,14,0,0
2012,2,16,20,30,-12.8878,48.0887,144,1071,14.04,0,0
2012,2,16,20,45,-12.8257,48.0172,124,144,16.12,0,0
2012,2,17,12,30,-14.1544,48.2112,143,2529,28.86,0,0
2012,2,17,13,0,-14.516,48.1866,203,4401,41.23,0,0
2012,2,17,13,15,-14.5124,48.0813,272,405,41.76,0,0
2012,2,17,13,30,-13.2157,48.9835,178,1332,14.56,0,0
2012,2,17,13,45,-13.214,48.9298,194,9594,13.6,0,0
2012,2,17,14,0,-13.2411,48.8336,172,1953,11.4,0,0
2012,2,17,14,15,-13.2377,48.7271,134,1620,9.49,0,0
2012,2,17,18,30,-12.7557,48.6703,135,2817,21.95,0,0
2012,2,17,18,45,-12.7557,48.6703,130,252,21.95,0,0
2012,2,17,19,0,-13.0268,48.7078,124,2583,14.14,0,1
2012,2,17,20,15,-13.3509,48.5034,225,144,4.12,0,0
2012,2,17,20,30,-13.3474,48.3974,197,117,2.24,0,0
2012,2,17,21,45,-13.2901,48.4825,272,297,4.12,0,0
2012,2,17,22,0,-13.258,48.4192,250,927,3.61,0,0
2012,2,17,22,15,-13.2563,48.3664,220,351,2.83,0,0
2012,2,17,22,30,-13.253,48.2612,172,603,2,0,0
2012,2,17,22,45,-13.2193,48.1461,146,432,3.61,0,0
2012,2,18,13,45,-14.982,48.5195,210,144,55.44,0,0
2012,2,18,14,0,-14.9782,48.4127,204,1323,55.73,0,0
2012,2,18,14,15,-14.9744,48.3064,180,1998,56.09,0,0
2012,2,18,14,30,-14.9494,48.4544,300,2124,54.59,0,0
2012,2,18,14,45,-14.9455,48.3478,279,468,54.92,0,0
2012,2,18,15,0,-14.9725,48.2535,262,423,56.29,0,0
2012,2,18,15,15,-14.9688,48.1475,234,4284,56.75,0,0
2012,2,18,15,30,-14.965,48.0419,199,4023,57.28,0,0
2012,2,18,15,45,-14.3774,48.554,155,1773,35.06,0,0
2012,2,19,12,0,-13.6551,48.6091,177,2205,11.7,0,0
2012,2,19,12,15,-13.6534,48.5558,166,2529,11.4,0,0
2012,2,19,12,30,-13.6803,48.4601,131,6849,12.04,0,0
2012,2,19,13,15,-14.8149,49.7963,209,2952,51.26,0,0
2012,2,19,13,30,-14.8129,49.7407,262,13230,50.92,0,0
2012,2,19,13,45,-13.2382,49.6891,149,2889,27.29,0,0
2012,2,19,14,0,-14.8379,49.5874,139,2484,50.96,0,0
2012,2,19,14,15,-14.6589,49.6796,180,14724,46.24,0,0
2012,2,19,14,30,-14.6858,49.5815,187,15021,46.49,0,0
2012,2,19,14,45,-14.6839,49.5265,149,900,46.17,0,0
2012,2,19,15,0,-14.7108,49.4287,118,1206,46.57,0,0
2012,2,20,1,45,-14.6151,47.5518,136,783,49.65,0,0
2012,2,20,3,0,-14.2266,47.6687,186,4446,35.85,0,0
2012,2,20,3,15,-14.2231,47.5652,181,378,36.89,0,0
2012,2,20,3,45,-13.9845,47.6353,244,3996,28.6,0,0
2012,2,20,4,0,-13.9523,47.5728,415,801,28.43,0,0
2012,2,20,7,30,-12.9037,47.6322,261,6831,16.4,0,0
2012,2,20,7,45,-12.8418,47.5621,221,7173,18.6,0,0
2012,2,20,11,0,-12.782,49.5297,208,3357,33.02,0,0
2012,2,20,11,15,-12.75,49.4648,195,207,32.8,0,0
2012,2,20,11,30,-13.2617,49.4814,167,1098,23.19,0,0
2012,2,20,11,45,-13.1129,49.5366,380,2628,26.25,0,0
2012,2,20,12,0,-13.2295,49.4159,438,2358,22.36,0,0
2012,2,20,12,15,-13.0773,49.3624,385,2673,23.77,0,0
2012,2,20,12,30,-13.133,49.2209,351,846,20.25,0,0
2012,2,20,12,45,-13.1296,49.1132,302,3492,18.38,0,0
2012,2,20,13,0,-13.1043,49.2646,300,1854,21.54,0,0
2012,2,20,13,15,-13.1566,49.0162,250,1764,16.16,0,0
2012,2,20,13,30,-13.3356,48.972,234,2259,13,0,0
2012,2,20,13,45,-13.373,49.1983,276,2691,17.03,0,0
2012,2,20,14,0,-13.3679,49.0368,244,2817,14.04,0,0
2012,2,20,14,15,-13.334,48.9188,228,2799,12,0,0
2012,2,20,14,30,-13.4505,48.8005,186,1557,9.85,0,0
2012,2,20,14,45,-13.4775,48.7043,147,1350,8.6,0,0
2012,2,20,15,0,-13.5637,48.5768,101,1197,8.94,0,0
2012,2,20,15,15,-14.5896,49.435,357,6129,43.01,0,0
2012,2,20,15,30,-14.5859,49.326,372,1260,42.45,0,0
2012,2,20,15,45,-14.5244,49.3023,352,5571,40.52,0,0
2012,2,20,16,0,-14.5224,49.2473,281,5562,40.26,0,0
2012,2,20,16,15,-14.5782,49.1079,201,5679,41.59,0,0
2012,2,20,16,30,-14.7242,48.9501,155,5571,46.1,0,0
2012,2,20,16,45,-13.3289,48.7583,158,5481,9,0,0
2012,2,20,17,0,-13.3558,48.662,148,5472,7.07,0,0
2012,2,20,18,30,-13.0302,48.8145,211,2079,15.62,0,0
2012,2,20,18,45,-13.0571,48.7178,221,189,13.45,0,0
2012,2,20,19,0,-13.0825,48.569,171,1197,10.63,0,0
2012,2,21,9,30,-12.6172,49.0463,185,189,30.61,0,0
2012,2,21,10,30,-12.5805,48.8229,138,657,29.15,0,0
2012,2,21,10,45,-12.7114,49.1842,223,702,29.7,0,0
2012,2,21,11,0,-12.74,49.1403,254,675,28.28,0,0
2012,2,21,11,15,-12.7638,48.9361,229,1593,24.84,0,0
2012,2,21,11,30,-12.7589,48.776,160,1674,23.02,0,0
2012,2,21,11,45,-12.9342,48.6242,122,2079,15.81,0,0
2012,2,21,12,0,-13.4931,49.1874,314,594,16.76,0,1
2012,2,21,12,15,-13.4609,49.1227,366,702,15.52,0,1
2012,2,21,12,30,-13.4878,49.0254,335,1431,13.93,0,1
2012,2,21,12,45,-13.3713,49.1446,329,2115,16.03,0,0
2012,2,21,13,0,-13.1398,49.4379,314,2538,24.04,0,0
2012,2,21,13,15,-14.1544,48.2112,389,4644,28.86,0,0
2012,2,21,13,30,-14.149,48.0532,334,774,29.73,0,0
2012,2,21,13,45,-14.115,47.9379,305,783,29.55,0,0
2012,2,21,14,0,-14.081,47.8227,243,702,29.53,1,0
2012,2,21,14,15,-13.4505,48.8005,392,2079,9.85,1,0
2012,2,21,14,30,-13.4792,48.7577,492,1377,9.43,1,0
2012,2,21,14,45,-13.4454,48.6404,454,1449,7.21,0,0
2012,2,21,15,0,-13.442,48.5344,392,1503,5.66,0,0
2012,2,21,15,15,-13.4386,48.4286,337,2511,4.47,0,0
2012,2,21,15,30,-13.4015,48.2075,267,5859,3.61,0,0
2012,2,21,15,45,-13.4269,48.0609,214,738,6.4,0,0
2012,2,21,16,0,-13.4235,47.9566,137,576,8.06,0,0
2012,2,21,16,30,-14.9594,47.8843,467,11772,58.19,0,0
2012,2,21,16,45,-13.388,48.726,170,12375,8.25,0,0
2012,2,21,17,0,-13.3845,48.6194,163,189,6.32,0,0
2012,2,21,17,15,-13.2107,48.8233,212,13320,11.7,0,0
2012,2,21,17,30,-13.1752,48.6527,194,13608,9.43,0,0
2012,2,21,17,45,-13.491,48.1863,159,13527,6.71,0,0
2012,2,21,18,30,-13.9811,47.532,131,2907,29.83,0,0
2012,2,21,18,45,-13.2113,47.886,221,3276,7.62,0,0
2012,2,21,19,0,-13.1777,47.7721,231,3447,9.85,0,0
2012,2,21,19,15,-13.2989,47.8122,138,4464,9,0,0
2012,2,21,19,30,-12.9531,48.265,326,450,12.17,0,0
2012,2,21,19,45,-12.918,48.0985,206,5148,13.04,0,0
2012,2,21,20,0,-12.9451,48.0041,168,2088,12.37,0,0
2012,2,21,20,15,-12.9706,47.8584,121,261,12.53,0,0
2012,2,21,22,0,-13.9272,50.4401,191,6237,40.25,0,0
2012,2,21,22,15,-13.9234,50.3274,151,6318,38.47,0,0
2012,2,21,22,30,-13.889,50.2035,111,1179,36.24,0,0
2012,2,22,13,45,-14.5012,49.5088,220,180,40.85,0,0
2012,2,22,14,0,-14.4955,49.3448,209,315,39.85,0,0
2012,2,22,14,15,-14.5224,49.2473,213,522,40.26,0,0
2012,2,22,14,30,-14.5782,49.1079,195,387,41.59,0,0
2012,2,22,14,45,-14.6032,48.9571,131,2151,42.19,0,0
2012,2,22,20,0,-13.7164,50.4704,157,2502,39.56,0,0
2012,2,22,20,15,-13.772,50.3247,154,1179,37.34,0,0
2012,2,22,20,30,-13.7989,50.2246,140,189,35.85,0,0
2012,2,22,21,15,-13.6858,50.4588,129,126,39.29,0,0
2012,2,23,10,30,-13.2302,47.5343,149,162,14.14,0,0
2012,2,23,10,45,-13.2605,47.5443,139,252,14.04,0,0
2012,2,23,11,45,-14.2844,49.3717,165,324,34.01,0,0
2012,2,23,12,0,-14.3132,49.3288,235,459,34.54,0,0
2012,2,23,12,15,-14.3709,49.2432,210,684,35.74,0,0
2012,2,23,12,30,-14.3421,49.286,231,729,35.11,0,0
2012,2,23,12,45,-14.4015,49.2548,240,1395,36.69,0,0
2012,2,23,13,0,-14.4284,49.1576,183,2052,37.11,0,0
2012,2,23,13,15,-14.5493,49.1502,171,2574,40.79,0,0
2012,2,23,13,30,-14.9673,49.8034,402,1449,55.66,0,0
2012,2,23,13,45,-14.9035,49.7227,463,3033,53.45,0,0
2012,2,23,14,0,-14.8707,49.6549,476,3735,52.2,0,0
2012,2,23,14,15,-14.8051,49.5198,473,4302,49.73,0,0
2012,2,23,14,30,-14.8458,49.8089,448,4896,52.2,0,0
2012,2,23,14,45,-14.8418,49.698,446,5427,51.55,0,0
2012,2,23,15,0,-14.8071,49.5751,352,6084,50,0,0
2012,2,23,15,15,-14.7665,49.2882,262,5868,47.85,0,0
2012,2,23,15,45,-14.9435,49.1429,184,5013,53.24,0,0
2012,2,23,17,45,-12.5821,48.8759,192,2250,29.68,0,0
2012,2,23,18,0,-12.5232,48.9096,142,3267,31.91,0,0
2012,2,23,18,15,-14.088,48.0316,186,1593,27.86,0,0
2012,2,23,18,30,-12.606,48.6735,105,1458,26.83,0,0
2012,2,23,18,45,-12.6935,48.5971,116,1404,23.26,0,0
2012,2,23,19,0,-14.0235,47.9055,167,630,26.83,0,0
2012,2,23,19,15,-14.081,47.8227,159,783,29.53,0,0
2012,2,23,19,30,-14.0471,47.708,196,1044,29.68,0,0
2012,2,23,19,45,-14.0759,47.6672,210,639,31.06,0,0
2012,2,23,20,0,-14.0116,47.5426,221,1260,30.61,0,0
2012,2,24,1,15,-12.8845,47.9844,209,252,14.32,0,0
2012,2,24,1,30,-12.8528,47.9229,184,360,15.52,0,0
2012,2,24,1,45,-12.7938,47.9552,198,513,17.26,0,0
2012,2,24,2,0,-12.735,47.9879,367,972,19.1,0,0
2012,2,24,2,15,-12.6745,47.9683,490,1404,21.1,0,0
2012,2,24,2,30,-12.6141,47.9492,445,1998,23.09,0,0
2012,2,24,2,45,-12.6985,47.771,323,2457,20.88,0,0
2012,2,24,3,0,-12.6939,47.6166,284,2331,21.93,0,0
2012,2,24,3,15,-12.6924,47.5655,251,1728,22.36,0,0
2012,2,24,4,30,-12.8418,47.5621,144,2358,18.6,0,0
2012,2,24,6,45,-13.0226,50.4901,212,8334,44.64,0,0
2012,2,24,8,45,-13.2021,50.4447,337,1989,41.44,0,0
2012,2,24,9,0,-13.229,50.3436,314,1881,39.32,0,0
2012,2,24,9,15,-13.2864,50.254,310,1764,37.12,0,0
2012,2,24,9,30,-13.3151,50.2093,310,1638,36.06,0,0
2012,2,24,9,45,-13.2829,50.1428,300,1476,35.13,0,0
2012,2,24,10,0,-13.2811,50.0871,296,1368,34.13,0,0
2012,2,24,10,15,-13.7517,48.8013,195,144,15.65,0,0
2012,2,24,10,30,-13.7195,48.7369,221,252,14.32,0,0
2012,2,24,10,45,-13.7177,48.6835,189,288,13.93,0,0
2012,2,24,11,0,-13.716,48.6305,151,549,13.6,0,0
2012,2,24,11,15,-13.3583,49.6777,101,387,26,0,0
2012,2,24,11,30,-14.3917,49.8477,358,423,40.5,0,0
2012,2,24,11,45,-14.3878,49.7368,311,1782,39.45,0,0
2012,2,24,12,0,-13.9747,48.2509,114,1692,22.56,0,0
2012,2,24,12,15,-14.5935,49.545,193,288,43.66,0,0
2012,2,24,12,30,-13.5236,49.1983,247,4905,17.09,0,0
2012,2,24,12,45,-13.5506,49.1015,187,2844,15.65,0,0
2012,2,24,13,0,-13.4356,49.2741,175,4464,18.25,0,0
2012,2,24,13,15,-13.4627,49.1769,204,16245,16.49,0,0
2012,2,24,13,30,-13.4896,49.0794,217,7848,14.87,0,0
2012,2,24,13,45,-13.5183,49.0365,243,19467,14.32,0,0
2012,2,24,14,0,-13.5454,48.94,220,23193,13.04,0,0
2012,2,24,14,15,-13.5723,48.8432,199,11349,12.04,0,0
2012,2,24,14,30,-13.5524,49.1554,208,11493,16.55,0,0
2012,2,24,14,45,-13.5811,49.1121,314,540,16.12,0,0
2012,2,24,15,0,-13.5775,49.0042,305,2844,14.42,0,0
2012,2,24,15,15,-13.6045,48.9077,259,3978,13.45,0,0
2012,2,24,15,30,-13.6298,48.7579,222,5031,12.21,0,0
2012,2,24,15,45,-13.5976,48.6938,202,5958,10.82,0,0
2012,2,24,16,0,-13.6247,48.5985,185,1152,10.77,0,0
2012,2,24,16,15,-13.6821,48.5133,155,3393,12.17,0,0
2012,2,24,16,30,-13.709,48.4178,153,6093,13,0,0
2012,2,24,16,45,-13.2056,48.6632,172,6336,8.94,0,0
2012,2,24,17,0,-13.3374,49.0259,137,5958,14,0,0
2012,2,24,17,15,-13.334,48.9188,138,6012,12,0,0
2012,2,24,17,30,-13.3323,48.8653,116,5904,11,0,0
2012,2,24,17,45,-12.8851,48.977,125,6291,21.93,0,0
2012,2,24,18,0,-14.1673,49.4889,200,6939,31.91,0,0
2012,2,24,18,15,-14.198,49.5006,138,7542,32.76,0,0
2012,2,24,18,30,-13.6208,50.3229,440,5841,36.88,0,0
2012,2,24,18,45,-12.9277,48.4128,95,8199,13.93,0,0
2012,2,24,19,0,-13.5846,50.1436,408,7371,33.73,0,0
2012,2,24,19,15,-13.581,50.0322,393,8415,31.78,0,0
2012,2,24,19,30,-14.252,47.5245,471,3105,38.28,0,0
2012,2,24,19,45,-14.1909,47.5029,414,3159,36.62,0,0
2012,2,24,20,15,-12.9295,50.4016,477,3411,44.6,0,0
2012,2,24,20,30,-12.9546,50.2443,435,3150,41.44,0,0
2012,2,24,20,45,-13.6563,49.5693,104,261,24.17,0,0
2012,2,24,21,0,-12.9172,50.0112,355,2070,38.08,0,0
2012,2,24,21,15,-12.9137,49.9007,291,3006,36.25,0,0
2012,2,24,21,30,-12.9103,49.7908,246,9153,34.44,0,0
2012,2,24,21,45,-12.9052,49.6262,198,9288,31.76,0,0
2012,2,24,22,0,-12.9018,49.5169,171,9369,30.02,0,0
2012,2,24,22,15,-12.9288,49.4187,153,8901,27.78,0,0
2012,2,24,22,30,-12.9255,49.3104,119,135,26.08,0,0
2012,2,25,8,15,-12.926,50.2895,258,19089,42.72,0,0
2012,2,25,8,30,-12.9189,50.0666,248,19260,39,0,0
2012,2,25,8,45,-12.9425,49.8564,234,19395,34.93,0,0
2012,2,25,9,0,-12.9373,49.6916,230,360,32.2,0,0
2012,2,25,9,15,-12.9018,49.5169,199,17820,30.02,0,0
2012,2,25,9,30,-12.895,49.2997,166,18396,26.63,0,0
2012,2,25,9,45,-12.9187,49.0943,126,18639,22.8,0,0
2012,2,25,11,45,-14.9225,49.4041,155,21393,52.95,0,1
2012,2,25,13,0,-13.75,48.7477,131,837,15.23,0,0
2012,2,25,13,15,-13.7195,48.7369,368,6102,14.32,0,0
2012,2,25,13,30,-13.7177,48.6835,399,7191,13.93,0,1
2012,2,25,13,45,-13.5723,48.8432,548,2655,12.04,1,0
2012,2,25,14,0,-13.5689,48.7364,502,3690,10.63,1,0
2012,2,25,14,15,-13.6803,48.4601,456,4644,12.04,1,0
2012,2,25,14,30,-13.7073,48.3652,443,5346,13.04,1,0
2012,2,25,14,45,-13.7022,48.2073,417,5976,13.6,0,0
2012,2,25,15,0,-13.785,47.977,389,6462,18.36,0,0
2012,2,25,15,15,-13.1921,49.1881,486,216,18.68,0,0
2012,2,25,15,30,-13.2174,49.0371,391,1359,15.52,1,0
2012,2,25,15,45,-13.0114,49.1791,516,1008,21.95,0,0
2012,2,25,16,0,-13.0081,49.0716,537,11412,20.25,0,0
2012,2,25,16,15,-13.0318,48.8677,478,13266,16.4,0,0
2012,2,25,16,30,-13.0268,48.7078,445,15246,14.14,0,0
2012,2,25,16,45,-13.0202,48.4959,396,17082,11.66,0,0
2012,2,25,17,0,-13.017,48.3906,336,18306,10.77,0,0
2012,2,25,17,15,-12.9834,48.2754,299,19566,11.18,0,0
2012,2,25,17,30,-12.5345,49.2854,512,4041,36.12,0,0
2012,2,25,17,45,-12.9451,48.0041,191,5481,12.37,0,0
2012,2,25,18,0,-12.9133,47.9426,142,7092,13.6,0,0
2012,2,25,18,15,-12.5773,48.7165,351,9486,28.18,0,0
2012,2,25,18,30,-13.5622,47.5935,297,11070,17.49,0,0
2012,2,25,18,45,-12.5376,48.3901,241,12699,26.93,0,0
2012,2,25,19,0,-12.5043,48.2757,170,13977,27.46,0,0
2012,2,25,19,30,-14.3785,50.3393,364,14859,45.28,0,0
2012,2,25,19,45,-14.3419,50.1583,309,13905,42.52,0,0
2012,2,25,20,0,-14.3361,49.9909,265,14094,40.61,0,0
2012,2,25,20,15,-14.3303,49.8239,210,14184,38.83,0,0
2012,2,25,21,15,-12.759,47.7905,227,10926,18.97,0,0
2012,2,25,21,30,-12.7272,47.7292,208,612,20.25,0,0
2012,2,25,21,45,-14.041,48.4312,113,846,24.08,0,0
2012,2,25,22,0,-14.0357,48.2727,118,4446,24.52,0,0
2012,2,25,22,15,-14.0305,48.1151,114,2709,25.3,0,0
2012,2,26,1,15,-13.0014,48.8573,100,252,17.03,0,0
2012,2,26,1,30,-12.9661,48.6872,115,28566,15.62,0,0
2012,2,26,1,45,-12.9023,48.5613,109,720,16.12,0,0
2012,2,26,2,0,-12.8671,48.393,115,801,15.81,0,0
2012,2,26,2,15,-12.8018,48.2159,111,4257,17.12,0,0
2012,2,26,3,0,-13.2901,50.3662,429,6129,39.12,0,1
2012,2,26,3,15,-13.2271,50.2874,420,6417,38.33,0,1
2012,2,26,3,30,-13.2541,50.1872,447,16578,36.22,0,1
2012,2,26,3,45,-13.2829,50.1428,463,17460,35.13,0,0
2012,2,26,4,0,-13.2811,50.0871,459,6822,34.13,0,0
2012,2,26,4,15,-13.2775,49.9759,439,19809,32.14,0,0
2012,2,26,4,30,-13.2147,49.8981,398,7641,31.4,1,0
2012,2,26,4,45,-13.2129,49.8432,357,7992,30.41,1,0
2012,2,26,5,0,-14.752,48.014,108,288,50.29,1,1
2012,2,26,5,15,-14.7754,47.816,125,8694,52.55,1,1
2012,2,26,5,30,-13.2864,50.254,324,8532,37.12,1,1
2012,2,26,6,30,-13.2308,50.3996,339,7398,40.31,0,1
2012,2,26,6,45,-13.1948,50.2204,330,29052,37.48,0,1
2012,2,26,7,0,-13.1321,50.1427,321,30591,36.88,1,1
2012,2,26,7,15,-13.0999,50.0762,301,32337,36.14,1,1
2012,2,26,7,30,-13.1538,49.8766,270,5436,31.78,1,1
2012,2,26,7,45,-13.179,49.7223,250,5508,28.64,1,1
2012,2,26,8,0,-13.0842,49.5804,232,720,27.51,1,1
2012,2,26,8,45,-14.4955,49.3448,190,45036,39.85,1,1
2012,2,26,9,0,-13.8288,49.3089,184,1152,22.63,1,1
2012,2,26,9,15,-13.8234,49.146,173,4500,20.62,1,1
2012,2,26,9,30,-13.6655,48.9293,164,1053,14.87,1,1
2012,2,26,9,45,-13.5993,48.7472,161,2403,11.4,1,1
2012,2,26,10,0,-13.784,48.8657,155,1854,17,1,1
2012,2,26,10,15,-14.8871,47.5489,113,1800,58.6,1,1
2012,2,26,10,30,-14.6785,48.509,97,1962,45.28,1,1
2012,2,26,10,45,-13.5522,50.0764,230,2115,32.56,1,0
2012,2,26,11,0,-13.5198,50.0095,251,8145,31.4,1,0
2012,2,26,11,15,-13.5181,49.9542,264,8316,30.41,1,0
2012,2,26,11,30,-13.5163,49.8988,299,7668,29.43,1,0
2012,2,26,11,45,-13.4857,49.8874,306,4293,29.27,1,0
2012,2,26,12,0,-13.4516,49.766,261,6012,27.17,1,0
2012,2,26,12,15,-13.353,49.5137,210,1755,23,1,1
2012,2,26,12,30,-13.4624,50.0984,473,9090,33.14,1,1
2012,2,26,12,45,-13.4911,50.0537,576,10278,32.25,0,1
2012,2,26,13,0,-13.5198,50.0095,632,10233,31.4,0,1
2012,2,26,13,15,-13.5198,50.0095,654,10386,31.4,0,1
2012,2,26,13,30,-13.5198,50.0095,758,10350,31.4,0,1
2012,2,26,13,45,-13.0534,47.6298,110,5238,13.6,0,1
2012,2,26,14,0,-13.6367,49.8885,745,8496,29.41,0,1
2012,2,26,14,15,-13.633,49.7778,724,10476,27.51,1,1
2012,2,26,14,30,-13.7211,49.7018,674,12969,26.83,1,1
2012,2,26,14,45,-13.6887,49.6354,712,15669,25.5,1,1
2012,2,26,15,0,-13.7444,49.4935,712,18486,23.85,1,1
2012,2,26,15,15,-13.8018,49.4064,723,21528,23.43,1,1
2012,2,26,15,30,-13.8288,49.3089,731,24525,22.63,1,1
2012,2,26,15,45,-13.8539,49.1571,722,27432,21.4,1,1
2012,2,26,16,0,-13.9097,49.0177,692,30321,21.47,1,1
2012,2,26,16,15,-13.9654,48.8783,633,32850,22.14,1,1
2012,2,26,16,30,-14.0194,48.6865,573,35640,23.19,1,1
2012,2,26,16,45,-14.0176,48.6329,515,38349,23.09,1,1
2012,2,26,17,0,-14.0446,48.5375,463,40482,24,1,0
2012,2,26,17,15,-14.041,48.4312,411,41445,24.08,1,0
2012,2,26,17,30,-14.041,48.4312,364,1143,24.08,1,0
2012,2,26,17,45,-14.0645,48.231,314,39879,25.71,1,0
2012,2,26,18,0,-14.0628,48.1783,276,37980,25.96,1,1
2012,2,26,18,15,-14.0053,48.2621,247,35640,23.54,1,1
2012,2,26,18,30,-13.9747,48.2509,232,450,22.56,1,0
2012,2,26,18,45,-13.9138,48.2296,222,10179,20.62,1,0
2012,2,26,19,0,-13.8827,49.1143,237,1206,21.63,0,0
2012,2,26,19,15,-13.8486,48.9954,269,1404,19.72,0,0
2012,2,26,19,30,-13.8468,48.9415,266,9405,19.24,0,0
2012,2,26,19,45,-13.9331,48.8138,255,11448,20.88,0,0
2012,2,26,20,0,-13.811,48.7695,257,12330,17.09,1,0
2012,2,26,20,15,-13.9278,48.6534,256,13284,20.22,1,0
2012,2,26,20,30,-13.865,48.578,251,14175,18.11,0,0
2012,2,26,20,45,-14.3396,48.3307,254,14796,34.53,0,0
2012,2,26,21,0,-14.3378,48.2778,253,16578,34.71,0,0
2012,2,26,21,15,-14.6367,48.1792,224,17352,45.35,0,0
2012,2,26,21,30,-14.6637,48.0852,259,144,46.84,0,0
2012,2,26,21,45,-14.6888,47.9386,281,13725,48.7,0,0
2012,2,26,22,0,-14.6871,47.8864,287,387,49.04,0,0
2012,2,26,22,15,-14.8908,47.6528,291,13149,57.78,0,0
2012,2,26,22,30,-13.4843,47.9772,110,1044,9.22,0,0
2012,2,26,22,45,-13.4523,47.9148,105,504,9.43,0,0
2012,2,26,23,0,-13.4203,47.8528,111,1170,9.85,0,0
2012,2,26,23,15,-13.326,47.719,113,1476,11.05,0,0
2012,2,27,13,45,-14.8262,49.2579,110,378,49.65,0,0
2012,2,27,18,15,-14.9921,49.6495,160,27189,55.79,0,0
2012,2,27,18,30,-14.9921,49.6495,142,26928,55.79,0,0
2012,2,27,18,45,-14.9593,49.5816,116,26136,54.57,0,0
2012,2,28,5,45,-14.7429,47.7522,160,3177,52,0,0
2012,2,28,6,0,-14.8024,47.7227,138,13752,54.23,0,0
2012,2,28,6,15,-14.7086,47.6368,105,1449,51.89,0,0
2012,2,28,6,30,-14.9288,47.8729,128,1170,57.25,0,0
2012,2,28,6,45,-14.8981,47.8615,108,1152,56.3,0,0
2012,2,28,7,0,-14.8674,47.8502,102,1026,55.36,0,0
2012,2,28,10,0,-13.3645,47.9884,105,31788,6.32,0,1
2012,2,28,10,45,-13.5993,48.7472,275,9216,11.4,0,0
2012,2,28,11,30,-13.5384,48.7257,311,1296,9.9,0,0
2012,2,28,11,45,-13.5079,48.715,285,4104,9.22,1,0
2012,2,28,12,30,-13.4403,48.4817,210,144,5,1,0
2012,2,28,12,45,-13.4369,48.3757,204,1890,4.12,0,0
2012,2,28,13,0,-13.3745,48.3025,174,2007,2,0,0
2012,2,28,13,15,-13.3424,48.2397,149,2097,1.41,0,0
2012,2,28,13,30,-13.2818,48.2193,100,2304,1.41,0,0
2012,2,28,15,45,-13.3845,48.6194,203,3006,6.32,0,0
2012,2,28,16,0,-13.3542,48.6092,220,49374,6.08,0,0
